period,year,month,date,weekday,weekday_name,is_weekend,demand_count,zone_hour_records
2014-10,2014,10,2014-10-23,3,Thursday,False,1105,659
2014-10,2014,10,2014-10-24,4,Friday,False,1109,655
2014-10,2014,10,2014-10-25,5,Saturday,True,1188,651
2014-10,2014,10,2014-10-26,6,Sunday,True,959,612
2014-10,2014,10,2014-10-27,0,Monday,False,1151,657
2014-10,2014,10,2014-10-28,1,Tuesday,False,1022,630
2014-10,2014,10,2014-10-29,2,Wednesday,False,1154,685
2014-10,2014,10,2014-10-30,3,Thursday,False,1166,656
2014-10,2014,10,2014-10-31,4,Friday,False,1085,637
2014-11,2014,11,2014-11-01,5,Saturday,True,1122,672
2014-11,2014,11,2014-11-02,6,Sunday,True,950,604
2014-11,2014,11,2014-11-03,0,Monday,False,1044,626
2014-11,2014,11,2014-11-04,1,Tuesday,False,1102,631
2014-11,2014,11,2014-11-05,2,Wednesday,False,1111,630
2014-11,2014,11,2014-11-06,3,Thursday,False,1130,679
2014-11,2014,11,2014-11-07,4,Friday,False,1235,689
2014-11,2014,11,2014-11-08,5,Saturday,True,1127,658
2014-11,2014,11,2014-11-09,6,Sunday,True,959,591
2014-11,2014,11,2014-11-10,0,Monday,False,1062,629
2014-11,2014,11,2014-11-11,1,Tuesday,False,1087,647
2014-11,2014,11,2014-11-12,2,Wednesday,False,1074,619
2014-11,2014,11,2014-11-13,3,Thursday,False,1049,616
2014-11,2014,11,2014-11-14,4,Friday,False,1106,662
2014-11,2014,11,2014-11-15,5,Saturday,True,1075,635
2014-11,2014,11,2014-11-16,6,Sunday,True,875,531
2014-11,2014,11,2014-11-17,0,Monday,False,1004,590
2014-11,2014,11,2014-11-18,1,Tuesday,False,1011,614
2014-11,2014,11,2014-11-19,2,Wednesday,False,1108,664
2014-11,2014,11,2014-11-20,3,Thursday,False,1053,632
2014-11,2014,11,2014-11-21,4,Friday,False,1219,699
2014-11,2014,11,2014-11-22,5,Saturday,True,1026,626
2014-11,2014,11,2014-11-23,6,Sunday,True,904,570
2014-11,2014,11,2014-11-24,0,Monday,False,890,598
2014-11,2014,11,2014-11-25,1,Tuesday,False,842,565
2014-11,2014,11,2014-11-26,2,Wednesday,False,1044,647
2014-11,2014,11,2014-11-27,3,Thursday,False,654,463
2014-11,2014,11,2014-11-28,4,Friday,False,776,532
2014-11,2014,11,2014-11-29,5,Saturday,True,838,570
2014-11,2014,11,2014-11-30,6,Sunday,True,779,528
2014-12,2014,12,2014-12-01,0,Monday,False,905,564
2014-12,2014,12,2014-12-02,1,Tuesday,False,910,607
2014-12,2014,12,2014-12-03,2,Wednesday,False,890,576
2014-12,2014,12,2014-12-04,3,Thursday,False,870,558
2014-12,2014,12,2014-12-05,4,Friday,False,998,604
2014-12,2014,12,2014-12-06,5,Saturday,True,816,531
2014-12,2014,12,2014-12-07,6,Sunday,True,776,562
2014-12,2014,12,2014-12-08,0,Monday,False,931,610
2014-12,2014,12,2014-12-09,1,Tuesday,False,1014,632
2014-12,2014,12,2014-12-10,2,Wednesday,False,1064,636
2014-12,2014,12,2014-12-11,3,Thursday,False,1066,662
2014-12,2014,12,2014-12-12,4,Friday,False,1069,674
2014-12,2014,12,2014-12-13,5,Saturday,True,922,585
2014-12,2014,12,2014-12-14,6,Sunday,True,881,564
2014-12,2014,12,2014-12-15,0,Monday,False,982,595
2014-12,2014,12,2014-12-16,1,Tuesday,False,1114,672
2014-12,2014,12,2014-12-17,2,Wednesday,False,957,577
2014-12,2014,12,2014-12-18,3,Thursday,False,950,623
2014-12,2014,12,2014-12-19,4,Friday,False,1069,609
2014-12,2014,12,2014-12-20,5,Saturday,True,888,595
2014-12,2014,12,2014-12-21,6,Sunday,True,892,577
2014-12,2014,12,2014-12-22,0,Monday,False,1022,628
2014-12,2014,12,2014-12-23,1,Tuesday,False,928,597
2014-12,2014,12,2014-12-24,2,Wednesday,False,784,559
2014-12,2014,12,2014-12-25,3,Thursday,False,516,406
2014-12,2014,12,2014-12-26,4,Friday,False,846,542
2014-12,2014,12,2014-12-27,5,Saturday,True,789,528
2014-12,2014,12,2014-12-28,6,Sunday,True,746,516
2014-12,2014,12,2014-12-29,0,Monday,False,878,575
2014-12,2014,12,2014-12-30,1,Tuesday,False,920,589
2014-12,2014,12,2014-12-31,2,Wednesday,False,974,611
2015-01,2015,1,2015-01-01,3,Thursday,False,908,582
2015-01,2015,1,2015-01-02,4,Friday,False,951,605
2015-01,2015,1,2015-01-03,5,Saturday,True,868,562
2015-01,2015,1,2015-01-04,6,Sunday,True,807,530
2015-01,2015,1,2015-01-05,0,Monday,False,1017,628
2015-01,2015,1,2015-01-06,1,Tuesday,False,1099,646
2015-01,2015,1,2015-01-07,2,Wednesday,False,1096,648
2015-01,2015,1,2015-01-08,3,Thursday,False,1186,673
2015-01,2015,1,2015-01-09,4,Friday,False,1228,672
2015-01,2015,1,2015-01-10,5,Saturday,True,1000,606
2015-01,2015,1,2015-01-11,6,Sunday,True,852,559
2015-01,2015,1,2015-01-12,0,Monday,False,1050,640
2015-01,2015,1,2015-01-13,1,Tuesday,False,1069,609
2015-01,2015,1,2015-01-14,2,Wednesday,False,1126,649
2015-01,2015,1,2015-01-15,3,Thursday,False,1119,653
2015-01,2015,1,2015-01-16,4,Friday,False,1097,633
2015-01,2015,1,2015-01-17,5,Saturday,True,857,579
2015-01,2015,1,2015-01-18,6,Sunday,True,994,628
2015-01,2015,1,2015-01-19,0,Monday,False,879,585
2015-01,2015,1,2015-01-20,1,Tuesday,False,1161,665
2015-01,2015,1,2015-01-21,2,Wednesday,False,1115,673
2015-01,2015,1,2015-01-22,3,Thursday,False,1065,651
2015-01,2015,1,2015-01-23,4,Friday,False,1103,645
2015-01,2015,1,2015-01-24,5,Saturday,True,993,608
2015-01,2015,1,2015-01-25,6,Sunday,True,904,591
2015-01,2015,1,2015-01-26,0,Monday,False,1195,682
2015-01,2015,1,2015-01-27,1,Tuesday,False,1151,664
2015-01,2015,1,2015-01-28,2,Wednesday,False,1018,602
2015-01,2015,1,2015-01-29,3,Thursday,False,1125,661
2015-01,2015,1,2015-01-30,4,Friday,False,1127,666
2015-01,2015,1,2015-01-31,5,Saturday,True,1050,650
2015-02,2015,2,2015-02-01,6,Sunday,True,944,578
2015-02,2015,2,2015-02-02,0,Monday,False,1113,674
2015-02,2015,2,2015-02-03,1,Tuesday,False,1128,651
2015-02,2015,2,2015-02-04,2,Wednesday,False,1115,644
2015-02,2015,2,2015-02-05,3,Thursday,False,1072,637
2015-02,2015,2,2015-02-06,4,Friday,False,1136,654
2015-02,2015,2,2015-02-07,5,Saturday,True,957,615
2015-02,2015,2,2015-02-08,6,Sunday,True,944,597
2015-02,2015,2,2015-02-09,0,Monday,False,1029,613
2015-02,2015,2,2015-02-10,1,Tuesday,False,1079,644
2015-02,2015,2,2015-02-11,2,Wednesday,False,1037,623
2015-02,2015,2,2015-02-12,3,Thursday,False,1144,668
2015-02,2015,2,2015-02-13,4,Friday,False,1168,683
2015-02,2015,2,2015-02-14,5,Saturday,True,1042,618
2015-02,2015,2,2015-02-15,6,Sunday,True,962,593
2015-02,2015,2,2015-02-16,0,Monday,False,969,611
2015-02,2015,2,2015-02-17,1,Tuesday,False,1044,638
2015-02,2015,2,2015-02-18,2,Wednesday,False,977,610
2015-02,2015,2,2015-02-19,3,Thursday,False,1036,645
2015-02,2015,2,2015-02-20,4,Friday,False,1033,621
2015-02,2015,2,2015-02-21,5,Saturday,True,951,608
2015-02,2015,2,2015-02-22,6,Sunday,True,890,570
2015-02,2015,2,2015-02-23,0,Monday,False,1051,646
2015-02,2015,2,2015-02-24,1,Tuesday,False,1044,639
2015-02,2015,2,2015-02-25,2,Wednesday,False,946,602
2015-02,2015,2,2015-02-26,3,Thursday,False,1115,653
2015-02,2015,2,2015-02-27,4,Friday,False,1125,665
2015-02,2015,2,2015-02-28,5,Saturday,True,1030,651
2015-03,2015,3,2015-03-01,6,Sunday,True,871,575
2015-03,2015,3,2015-03-02,0,Monday,False,1048,640
2015-03,2015,3,2015-03-03,1,Tuesday,False,1147,677
2015-03,2015,3,2015-03-04,2,Wednesday,False,1134,662
2015-03,2015,3,2015-03-05,3,Thursday,False,1154,655
2015-03,2015,3,2015-03-06,4,Friday,False,1081,645
2015-03,2015,3,2015-03-07,5,Saturday,True,969,627
2015-03,2015,3,2015-03-08,6,Sunday,True,931,574
2015-03,2015,3,2015-03-09,0,Monday,False,1139,674
2015-03,2015,3,2015-03-10,1,Tuesday,False,1101,657
2015-03,2015,3,2015-03-11,2,Wednesday,False,1107,643
2015-03,2015,3,2015-03-12,3,Thursday,False,1143,668
2015-03,2015,3,2015-03-13,4,Friday,False,1213,689
2015-03,2015,3,2015-03-14,5,Saturday,True,1045,642
2015-03,2015,3,2015-03-15,6,Sunday,True,824,548
2015-03,2015,3,2015-03-16,0,Monday,False,1107,669
2015-03,2015,3,2015-03-17,1,Tuesday,False,1180,700
2015-03,2015,3,2015-03-18,2,Wednesday,False,1170,687
2015-03,2015,3,2015-03-19,3,Thursday,False,1191,679
2015-03,2015,3,2015-03-20,4,Friday,False,1112,668
2015-03,2015,3,2015-03-21,5,Saturday,True,1082,659
2015-03,2015,3,2015-03-22,6,Sunday,True,936,567
2015-03,2015,3,2015-03-23,0,Monday,False,1033,631
2015-03,2015,3,2015-03-24,1,Tuesday,False,1160,658
2015-03,2015,3,2015-03-25,2,Wednesday,False,1095,618
2015-03,2015,3,2015-03-26,3,Thursday,False,1208,690
2015-03,2015,3,2015-03-27,4,Friday,False,1241,665
2015-03,2015,3,2015-03-28,5,Saturday,True,1041,671
2015-03,2015,3,2015-03-29,6,Sunday,True,897,579
2015-03,2015,3,2015-03-30,0,Monday,False,1100,655
2015-03,2015,3,2015-03-31,1,Tuesday,False,1170,660
2015-04,2015,4,2015-04-01,2,Wednesday,False,1189,659
2015-04,2015,4,2015-04-02,3,Thursday,False,1177,690
2015-04,2015,4,2015-04-03,4,Friday,False,1136,657
2015-04,2015,4,2015-04-04,5,Saturday,True,1098,663
2015-04,2015,4,2015-04-05,6,Sunday,True,1018,628
2015-04,2015,4,2015-04-06,0,Monday,False,1062,643
2015-04,2015,4,2015-04-07,1,Tuesday,False,1127,627
2015-04,2015,4,2015-04-08,2,Wednesday,False,1111,665
2015-04,2015,4,2015-04-09,3,Thursday,False,1144,658
2015-04,2015,4,2015-04-10,4,Friday,False,1115,654
2015-04,2015,4,2015-04-11,5,Saturday,True,1037,631
2015-04,2015,4,2015-04-12,6,Sunday,True,850,593
2015-04,2015,4,2015-04-13,0,Monday,False,991,612
2015-04,2015,4,2015-04-14,1,Tuesday,False,992,602
2015-04,2015,4,2015-04-15,2,Wednesday,False,1120,658
2015-04,2015,4,2015-04-16,3,Thursday,False,1079,643
2015-04,2015,4,2015-04-17,4,Friday,False,1276,697
2015-04,2015,4,2015-04-18,5,Saturday,True,1130,654
2015-04,2015,4,2015-04-19,6,Sunday,True,969,618
2015-04,2015,4,2015-04-20,0,Monday,False,1141,646
2015-04,2015,4,2015-04-21,1,Tuesday,False,1083,641
2015-04,2015,4,2015-04-22,2,Wednesday,False,1098,645
2015-04,2015,4,2015-04-23,3,Thursday,False,1075,650
2015-04,2015,4,2015-04-24,4,Friday,False,1175,679
2015-04,2015,4,2015-04-25,5,Saturday,True,1050,627
2015-04,2015,4,2015-04-26,6,Sunday,True,957,589
2015-04,2015,4,2015-04-27,0,Monday,False,1151,658
2015-04,2015,4,2015-04-28,1,Tuesday,False,1072,655
2015-04,2015,4,2015-04-29,2,Wednesday,False,1065,652
2015-04,2015,4,2015-04-30,3,Thursday,False,1073,630
2015-05,2015,5,2015-05-01,4,Friday,False,973,619
2015-05,2015,5,2015-05-02,5,Saturday,True,1001,642
2015-05,2015,5,2015-05-03,6,Sunday,True,898,574
2015-05,2015,5,2015-05-04,0,Monday,False,1118,643
2015-05,2015,5,2015-05-05,1,Tuesday,False,1064,647
2015-05,2015,5,2015-05-06,2,Wednesday,False,1065,635
2015-05,2015,5,2015-05-07,3,Thursday,False,1190,667
2015-05,2015,5,2015-05-08,4,Friday,False,1286,676
2015-05,2015,5,2015-05-09,5,Saturday,True,1115,668
2015-05,2015,5,2015-05-10,6,Sunday,True,936,571
2015-05,2015,5,2015-05-11,0,Monday,False,1091,652
2015-05,2015,5,2015-05-12,1,Tuesday,False,1129,689
2015-05,2015,5,2015-05-13,2,Wednesday,False,1091,651
2015-05,2015,5,2015-05-14,3,Thursday,False,1163,697
2015-05,2015,5,2015-05-15,4,Friday,False,1138,658
2015-05,2015,5,2015-05-16,5,Saturday,True,1151,671
2015-05,2015,5,2015-05-17,6,Sunday,True,980,615
2015-05,2015,5,2015-05-18,0,Monday,False,1075,662
2015-05,2015,5,2015-05-19,1,Tuesday,False,1157,686
2015-05,2015,5,2015-05-20,2,Wednesday,False,1147,670
2015-05,2015,5,2015-05-21,3,Thursday,False,1168,649
2015-05,2015,5,2015-05-22,4,Friday,False,1208,682
2015-05,2015,5,2015-05-23,5,Saturday,True,1045,610
2015-05,2015,5,2015-05-24,6,Sunday,True,967,584
2015-05,2015,5,2015-05-25,0,Monday,False,947,588
2015-05,2015,5,2015-05-26,1,Tuesday,False,1032,595
2015-05,2015,5,2015-05-27,2,Wednesday,False,1221,696
2015-05,2015,5,2015-05-28,3,Thursday,False,1137,624
2015-05,2015,5,2015-05-29,4,Friday,False,1317,724
2015-05,2015,5,2015-05-30,5,Saturday,True,1196,667
2015-05,2015,5,2015-05-31,6,Sunday,True,1026,622
2015-06,2015,6,2015-06-01,0,Monday,False,1221,694
2015-06,2015,6,2015-06-02,1,Tuesday,False,1207,716
2015-06,2015,6,2015-06-03,2,Wednesday,False,1154,652
2015-06,2015,6,2015-06-04,3,Thursday,False,1216,700
2015-06,2015,6,2015-06-05,4,Friday,False,1274,704
2015-06,2015,6,2015-06-06,5,Saturday,True,1138,685
2015-06,2015,6,2015-06-07,6,Sunday,True,1145,663
2015-06,2015,6,2015-06-08,0,Monday,False,1256,705
2015-06,2015,6,2015-06-09,1,Tuesday,False,1241,722
2015-06,2015,6,2015-06-10,2,Wednesday,False,1307,735
2015-06,2015,6,2015-06-11,3,Thursday,False,1285,739
2015-06,2015,6,2015-06-12,4,Friday,False,1333,717
2015-06,2015,6,2015-06-13,5,Saturday,True,1160,688
2015-06,2015,6,2015-06-14,6,Sunday,True,1135,650
2015-06,2015,6,2015-06-15,0,Monday,False,1283,701
2015-06,2015,6,2015-06-16,1,Tuesday,False,1302,719
2015-06,2015,6,2015-06-17,2,Wednesday,False,1179,681
2015-06,2015,6,2015-06-18,3,Thursday,False,1203,706
2015-06,2015,6,2015-06-19,4,Friday,False,1251,686
2015-06,2015,6,2015-06-20,5,Saturday,True,1309,699
2015-06,2015,6,2015-06-21,6,Sunday,True,1038,633
2015-06,2015,6,2015-06-22,0,Monday,False,1201,670
2015-06,2015,6,2015-06-23,1,Tuesday,False,1197,671
2015-06,2015,6,2015-06-24,2,Wednesday,False,1252,699
2015-06,2015,6,2015-06-25,3,Thursday,False,1207,698
2015-06,2015,6,2015-06-26,4,Friday,False,1229,706
2015-06,2015,6,2015-06-27,5,Saturday,True,1153,672
2015-06,2015,6,2015-06-28,6,Sunday,True,985,634
2015-06,2015,6,2015-06-29,0,Monday,False,1244,708
2015-06,2015,6,2015-06-30,1,Tuesday,False,1205,717
2015-07,2015,7,2015-07-01,2,Wednesday,False,1272,718
2015-07,2015,7,2015-07-02,3,Thursday,False,1284,702
2015-07,2015,7,2015-07-03,4,Friday,False,1335,728
2015-07,2015,7,2015-07-04,5,Saturday,True,1306,729
2015-07,2015,7,2015-07-05,6,Sunday,True,1112,664
2015-07,2015,7,2015-07-06,0,Monday,False,1218,692
2015-07,2015,7,2015-07-07,1,Tuesday,False,1260,723
2015-07,2015,7,2015-07-08,2,Wednesday,False,1153,687
2015-07,2015,7,2015-07-09,3,Thursday,False,1277,717
2015-07,2015,7,2015-07-10,4,Friday,False,1215,678
2015-07,2015,7,2015-07-11,5,Saturday,True,1133,671
2015-07,2015,7,2015-07-12,6,Sunday,True,1022,633
2015-07,2015,7,2015-07-13,0,Monday,False,1158,691
2015-07,2015,7,2015-07-14,1,Tuesday,False,1146,673
2015-07,2015,7,2015-07-15,2,Wednesday,False,1158,702
2015-07,2015,7,2015-07-16,3,Thursday,False,1155,670
2015-07,2015,7,2015-07-17,4,Friday,False,1137,670
2015-07,2015,7,2015-07-18,5,Saturday,True,1211,689
2015-07,2015,7,2015-07-19,6,Sunday,True,1075,654
2015-07,2015,7,2015-07-20,0,Monday,False,1116,670
2015-07,2015,7,2015-07-21,1,Tuesday,False,1131,681
2015-07,2015,7,2015-07-22,2,Wednesday,False,1223,703
2015-07,2015,7,2015-07-23,3,Thursday,False,1215,693
2015-07,2015,7,2015-07-24,4,Friday,False,1285,723
2015-07,2015,7,2015-07-25,5,Saturday,True,1102,651
2015-07,2015,7,2015-07-26,6,Sunday,True,909,583
2015-07,2015,7,2015-07-27,0,Monday,False,1149,683
2015-07,2015,7,2015-07-28,1,Tuesday,False,1207,699
2015-07,2015,7,2015-07-29,2,Wednesday,False,1286,742
2015-07,2015,7,2015-07-30,3,Thursday,False,1256,698
2015-07,2015,7,2015-07-31,4,Friday,False,1291,709
2015-08,2015,8,2015-08-01,5,Saturday,True,1119,674
2015-08,2015,8,2015-08-02,6,Sunday,True,1092,665
2015-08,2015,8,2015-08-03,0,Monday,False,1220,710
2015-08,2015,8,2015-08-04,1,Tuesday,False,1218,707
2015-08,2015,8,2015-08-05,2,Wednesday,False,1239,728
2015-08,2015,8,2015-08-06,3,Thursday,False,1224,708
2015-08,2015,8,2015-08-07,4,Friday,False,1278,705
2015-08,2015,8,2015-08-08,5,Saturday,True,1167,688
2015-08,2015,8,2015-08-09,6,Sunday,True,1005,632
2015-08,2015,8,2015-08-10,0,Monday,False,1182,690
2015-08,2015,8,2015-08-11,1,Tuesday,False,1249,706
2015-08,2015,8,2015-08-12,2,Wednesday,False,1206,726
2015-08,2015,8,2015-08-13,3,Thursday,False,1230,676
2015-08,2015,8,2015-08-14,4,Friday,False,1170,697
2015-08,2015,8,2015-08-15,5,Saturday,True,1087,662
2015-08,2015,8,2015-08-16,6,Sunday,True,1072,636
2015-08,2015,8,2015-08-17,0,Monday,False,1273,747
2015-08,2015,8,2015-08-18,1,Tuesday,False,1198,663
2015-08,2015,8,2015-08-19,2,Wednesday,False,1206,709
2015-08,2015,8,2015-08-20,3,Thursday,False,1228,694
2015-08,2015,8,2015-08-21,4,Friday,False,1202,689
2015-08,2015,8,2015-08-22,5,Saturday,True,1222,708
2015-08,2015,8,2015-08-23,6,Sunday,True,979,601
2015-08,2015,8,2015-08-24,0,Monday,False,1171,678
2015-08,2015,8,2015-08-25,1,Tuesday,False,1139,674
2015-08,2015,8,2015-08-26,2,Wednesday,False,1165,689
2015-08,2015,8,2015-08-27,3,Thursday,False,1193,704
2015-08,2015,8,2015-08-28,4,Friday,False,1274,720
2015-08,2015,8,2015-08-29,5,Saturday,True,1256,705
2015-08,2015,8,2015-08-30,6,Sunday,True,1000,614
2015-08,2015,8,2015-08-31,0,Monday,False,1195,689
2015-09,2015,9,2015-09-01,1,Tuesday,False,1189,699
2015-09,2015,9,2015-09-02,2,Wednesday,False,1182,680
2015-09,2015,9,2015-09-03,3,Thursday,False,1218,709
2015-09,2015,9,2015-09-04,4,Friday,False,1202,695
2015-09,2015,9,2015-09-05,5,Saturday,True,1127,646
2015-09,2015,9,2015-09-06,6,Sunday,True,994,599
2015-09,2015,9,2015-09-07,0,Monday,False,875,560
2015-09,2015,9,2015-09-08,1,Tuesday,False,1151,680
2015-09,2015,9,2015-09-09,2,Wednesday,False,1164,708
2015-09,2015,9,2015-09-10,3,Thursday,False,1227,694
2015-09,2015,9,2015-09-11,4,Friday,False,1311,705
2015-09,2015,9,2015-09-12,5,Saturday,True,1153,686
2015-09,2015,9,2015-09-13,6,Sunday,True,914,598
2015-09,2015,9,2015-09-14,0,Monday,False,1069,658
2015-09,2015,9,2015-09-15,1,Tuesday,False,1138,682
2015-09,2015,9,2015-09-16,2,Wednesday,False,1078,642
2015-09,2015,9,2015-09-17,3,Thursday,False,1105,663
2015-09,2015,9,2015-09-18,4,Friday,False,1116,681
2015-09,2015,9,2015-09-19,5,Saturday,True,1066,666
2015-09,2015,9,2015-09-20,6,Sunday,True,906,595
2015-09,2015,9,2015-09-21,0,Monday,False,1114,665
2015-09,2015,9,2015-09-22,1,Tuesday,False,1009,650
2015-09,2015,9,2015-09-23,2,Wednesday,False,933,602
2015-09,2015,9,2015-09-24,3,Thursday,False,1050,655
2015-09,2015,9,2015-09-25,4,Friday,False,1223,686
2015-09,2015,9,2015-09-26,5,Saturday,True,1102,675
2015-09,2015,9,2015-09-27,6,Sunday,True,934,599
2015-09,2015,9,2015-09-28,0,Monday,False,1155,655
2015-09,2015,9,2015-09-29,1,Tuesday,False,1215,711
2015-09,2015,9,2015-09-30,2,Wednesday,False,1067,654
2015-10,2015,10,2015-10-01,3,Thursday,False,1138,650
2015-10,2015,10,2015-10-02,4,Friday,False,1135,674
2015-10,2015,10,2015-10-03,5,Saturday,True,1044,636
2015-10,2015,10,2015-10-04,6,Sunday,True,999,612
2015-10,2015,10,2015-10-05,0,Monday,False,1151,656
2015-10,2015,10,2015-10-06,1,Tuesday,False,1173,662
2015-10,2015,10,2015-10-07,2,Wednesday,False,1110,652
2015-10,2015,10,2015-10-08,3,Thursday,False,1286,699
2015-10,2015,10,2015-10-09,4,Friday,False,1139,694
2015-10,2015,10,2015-10-10,5,Saturday,True,1140,666
2015-10,2015,10,2015-10-11,6,Sunday,True,927,581
2015-10,2015,10,2015-10-12,0,Monday,False,1208,692
2015-10,2015,10,2015-10-13,1,Tuesday,False,1167,676
2015-10,2015,10,2015-10-14,2,Wednesday,False,1121,658
2015-10,2015,10,2015-10-15,3,Thursday,False,1136,663
2015-10,2015,10,2015-10-16,4,Friday,False,1234,690
2015-10,2015,10,2015-10-17,5,Saturday,True,1082,643
2015-10,2015,10,2015-10-18,6,Sunday,True,969,599
2015-10,2015,10,2015-10-19,0,Monday,False,1196,703
2015-10,2015,10,2015-10-20,1,Tuesday,False,1212,702
2015-10,2015,10,2015-10-21,2,Wednesday,False,1166,675
2015-10,2015,10,2015-10-22,3,Thursday,False,1182,683
2015-10,2015,10,2015-10-23,4,Friday,False,1211,675
2015-10,2015,10,2015-10-24,5,Saturday,True,1035,637
2015-10,2015,10,2015-10-25,6,Sunday,True,945,589
2015-10,2015,10,2015-10-26,0,Monday,False,1174,663
2015-10,2015,10,2015-10-27,1,Tuesday,False,1191,692
2015-10,2015,10,2015-10-28,2,Wednesday,False,1188,674
2015-10,2015,10,2015-10-29,3,Thursday,False,1145,642
2015-10,2015,10,2015-10-30,4,Friday,False,1329,726
2015-10,2015,10,2015-10-31,5,Saturday,True,999,608
2015-11,2015,11,2015-11-01,6,Sunday,True,926,569
2015-11,2015,11,2015-11-02,0,Monday,False,1118,647
2015-11,2015,11,2015-11-03,1,Tuesday,False,1085,605
2015-11,2015,11,2015-11-04,2,Wednesday,False,1060,645
2015-11,2015,11,2015-11-05,3,Thursday,False,1048,648
2015-11,2015,11,2015-11-06,4,Friday,False,1086,656
2015-11,2015,11,2015-11-07,5,Saturday,True,948,617
2015-11,2015,11,2015-11-08,6,Sunday,True,895,586
2015-11,2015,11,2015-11-09,0,Monday,False,1105,664
2015-11,2015,11,2015-11-10,1,Tuesday,False,1152,649
2015-11,2015,11,2015-11-11,2,Wednesday,False,1035,609
2015-11,2015,11,2015-11-12,3,Thursday,False,1089,654
2015-11,2015,11,2015-11-13,4,Friday,False,1166,694
2015-11,2015,11,2015-11-14,5,Saturday,True,948,593
2015-11,2015,11,2015-11-15,6,Sunday,True,969,599
2015-11,2015,11,2015-11-16,0,Monday,False,1040,645
2015-11,2015,11,2015-11-17,1,Tuesday,False,1169,671
2015-11,2015,11,2015-11-18,2,Wednesday,False,1195,684
2015-11,2015,11,2015-11-19,3,Thursday,False,1244,665
2015-11,2015,11,2015-11-20,4,Friday,False,1237,696
2015-11,2015,11,2015-11-21,5,Saturday,True,958,591
2015-11,2015,11,2015-11-22,6,Sunday,True,936,575
2015-11,2015,11,2015-11-23,0,Monday,False,1116,638
2015-11,2015,11,2015-11-24,1,Tuesday,False,1071,630
2015-11,2015,11,2015-11-25,2,Wednesday,False,1048,643
2015-11,2015,11,2015-11-26,3,Thursday,False,658,476
2015-11,2015,11,2015-11-27,4,Friday,False,681,492
2015-11,2015,11,2015-11-28,5,Saturday,True,890,553
2015-11,2015,11,2015-11-29,6,Sunday,True,860,552
2015-11,2015,11,2015-11-30,0,Monday,False,1147,661
2015-12,2015,12,2015-12-01,1,Tuesday,False,1097,652
2015-12,2015,12,2015-12-02,2,Wednesday,False,1114,662
2015-12,2015,12,2015-12-03,3,Thursday,False,1084,659
2015-12,2015,12,2015-12-04,4,Friday,False,1088,653
2015-12,2015,12,2015-12-05,5,Saturday,True,956,586
2015-12,2015,12,2015-12-06,6,Sunday,True,732,508
2015-12,2015,12,2015-12-07,0,Monday,False,1103,650
2015-12,2015,12,2015-12-08,1,Tuesday,False,1107,674
2015-12,2015,12,2015-12-09,2,Wednesday,False,1174,704
2015-12,2015,12,2015-12-10,3,Thursday,False,1074,641
2015-12,2015,12,2015-12-11,4,Friday,False,1153,674
2015-12,2015,12,2015-12-12,5,Saturday,True,985,629
2015-12,2015,12,2015-12-13,6,Sunday,True,863,579
2015-12,2015,12,2015-12-14,0,Monday,False,1042,624
2015-12,2015,12,2015-12-15,1,Tuesday,False,1094,675
2015-12,2015,12,2015-12-16,2,Wednesday,False,1046,650
2015-12,2015,12,2015-12-17,3,Thursday,False,1048,650
2015-12,2015,12,2015-12-18,4,Friday,False,1112,659
2015-12,2015,12,2015-12-19,5,Saturday,True,989,637
2015-12,2015,12,2015-12-20,6,Sunday,True,832,552
2015-12,2015,12,2015-12-21,0,Monday,False,941,600
2015-12,2015,12,2015-12-22,1,Tuesday,False,1063,661
2015-12,2015,12,2015-12-23,2,Wednesday,False,1001,624
2015-12,2015,12,2015-12-24,3,Thursday,False,794,538
2015-12,2015,12,2015-12-25,4,Friday,False,587,441
2015-12,2015,12,2015-12-26,5,Saturday,True,803,515
2015-12,2015,12,2015-12-27,6,Sunday,True,813,538
